MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,speed_calc,acceleration,delta_heading,speed_ma,acceleration_ma,delta_heading_ma,LAT_pred,LON_pred,prediction_error
311000240,2020-01-01 00:00:08,30.34036,-88.51109,0.1,78.0,9.0,0.0,,0.0,0.0,,0.0,30.34036,-88.51109,0.0
311000274,2020-01-01 00:00:11,28.40968,-80.60523,5.8,90.0,89.0,0.0,,0.0,0.0,,0.0,28.40968,-80.60523,0.0
311000328,2020-01-01 00:00:25,26.43808,-78.96609,5.2,290.8,303.0,0.0,,0.0,0.0,,0.0,26.43808,-78.96609,0.0
311000334,2020-01-01 00:01:19,29.1457,-94.51563,0.0,21.2,137.0,0.0,,0.0,0.0,,0.0,29.1457,-94.51563,0.0
311000389,2020-01-01 00:01:09,38.40185,-74.77217,1.0,6.2,183.0,0.0,,0.0,0.0,,0.0,38.40185,-74.77217,0.0
311000396,2020-01-01 00:00:52,20.14892,-66.17343,18.6,123.5,122.0,0.0,,0.0,0.0,,0.0,20.14892,-66.17343,0.0
311000410,2020-01-01 00:00:42,32.7161,-117.17488,0.0,351.4,89.0,0.0,,0.0,0.0,,0.0,32.7161,-117.17488,0.0
311000467,2020-01-01 00:00:07,27.81016,-97.36391,10.2,270.6,271.0,0.0,,0.0,0.0,,0.0,27.81016,-97.36391,0.0
311000515,2020-01-01 00:00:07,24.36652,-81.7709,8.0,167.1,166.0,0.0,,0.0,0.0,,0.0,24.36652,-81.7709,0.0
311000609,2020-01-01 00:00:43,26.1027,-80.11753,0.0,63.5,511.0,0.0,,0.0,0.0,,0.0,26.1027,-80.11753,0.0
311000616,2020-01-01 00:00:13,26.5207,-78.76788,0.0,354.3,310.0,0.0,,0.0,0.0,,0.0,26.5207,-78.76788,0.0
311000619,2020-01-01 00:01:02,26.52148,-78.77064,0.0,150.5,126.0,0.0,,0.0,0.0,,0.0,26.52148,-78.77064,0.0
311000779,2020-01-01 00:00:13,23.58835,-85.33027,6.3,214.2,217.0,0.0,,0.0,0.0,,0.0,23.58835,-85.33027,0.0
311000806,2020-01-01 00:00:06,29.0454,-89.73721,7.3,194.1,194.0,0.0,,0.0,0.0,,0.0,29.0454,-89.73721,0.0
311000855,2020-01-01 00:00:04,39.38366,-75.4776,17.0,139.7,139.0,0.0,,0.0,0.0,,0.0,39.38366,-75.4776,0.0
311004900,2020-01-01 00:00:08,48.46887,-126.45983,11.4,89.0,91.0,0.0,,0.0,0.0,,0.0,48.46887,-126.45983,0.0
311012800,2020-01-01 00:00:07,48.49487,-122.72558,9.9,207.0,205.0,0.0,,0.0,0.0,,0.0,48.49487,-122.72558,0.0
311020700,2020-01-01 00:00:11,26.03033,-78.12402,19.0,282.5,285.0,0.0,,0.0,0.0,,0.0,26.03033,-78.12402,0.0
311020700,2020-01-01 00:01:12,26.03145,-78.1298,19.2,281.7,285.0,9.68499260117751,0.15877037051110673,0.0,4.842496300588755,0.15877037051110673,0.0,26.03145,-78.1298,0.0
311058700,2020-01-01 00:00:06,18.25688,-64.3432,11.7,108.9,107.0,0.0,,0.0,0.0,,0.0,18.25688,-64.3432,0.0
311109000,2020-01-01 00:00:10,27.93478,-80.12637,14.1,147.3,147.0,0.0,,0.0,0.0,,0.0,27.93478,-80.12637,0.0
311177000,2020-01-01 00:00:12,27.83266,-96.92888,0.1,289.8,65.0,0.0,,0.0,0.0,,0.0,27.83266,-96.92888,0.0
311256000,2020-01-01 00:00:00,25.93468,-79.98198,1.8,12.0,38.0,0.0,,0.0,0.0,,0.0,25.93468,-79.98198,0.0
311315000,2020-01-01 00:00:01,25.84167,-77.7365,7.7,98.5,97.0,0.0,,0.0,0.0,,0.0,25.84167,-77.7365,0.0
311478000,2020-01-01 00:00:10,25.8389,-77.79692,3.4,97.4,83.0,0.0,,0.0,0.0,,0.0,25.8389,-77.79692,0.0
311497000,2020-01-01 00:00:10,27.6315,-95.57654,9.6,86.3,86.0,0.0,,0.0,0.0,,0.0,27.6315,-95.57654,0.0
311734000,2020-01-01 00:00:10,24.70525,-80.43472,16.3,46.0,48.0,0.0,,0.0,0.0,,0.0,24.70525,-80.43472,0.0
311931000,2020-01-01 00:00:21,29.83378,-89.9967,0.1,141.0,25.0,0.0,,0.0,0.0,,0.0,29.83378,-89.9967,0.0
312025000,2020-01-01 00:00:05,32.72377,-117.22367,0.0,215.9,171.0,0.0,,0.0,0.0,,0.0,32.72377,-117.22367,0.0
312391000,2020-01-01 00:00:02,32.40715,-117.23361,0.1,15.6,511.0,0.0,,0.0,0.0,,0.0,32.40715,-117.23361,0.0
314277000,2020-01-01 00:00:03,45.70705,-73.4392,14.2,25.2,21.0,0.0,,0.0,0.0,,0.0,45.70705,-73.4392,0.0
314317000,2020-01-01 00:00:07,45.53193,-73.54098,0.0,223.0,196.0,0.0,,0.0,0.0,,0.0,45.53193,-73.54098,0.0
314427000,2020-01-01 00:00:06,25.25846,-79.56081,14.6,10.5,10.0,0.0,,0.0,0.0,,0.0,25.25846,-79.56081,0.0
316001096,2020-01-01 00:00:29,43.27599,-79.85279,0.0,192.3,282.0,0.0,,0.0,0.0,,0.0,43.27599,-79.85279,0.0
316001101,2020-01-01 00:00:03,42.9567,-82.4253,4.4,30.5,30.0,0.0,,0.0,0.0,,0.0,42.9567,-82.4253,0.0
316001101,2020-01-01 00:01:12,42.95791,-82.42423,4.4,33.2,33.0,2.3226777194933743,0.033661995934686585,3.0,1.1613388597466872,0.033661995934686585,1.5,42.95791,-82.42423,0.0
316001223,2020-01-01 00:00:09,48.69974,-123.54237,0.0,324.1,163.0,0.0,,0.0,0.0,,0.0,48.69974,-123.54237,0.0
316001232,2020-01-01 00:00:00,48.73219,-123.41435,12.9,146.9,154.0,0.0,,0.0,0.0,,0.0,48.73219,-123.41435,0.0
316001238,2020-01-01 00:00:05,48.81945,-123.28521,12.7,108.7,112.0,0.0,,0.0,0.0,,0.0,48.81945,-123.28521,0.0
316001245,2020-01-01 00:00:01,49.10342,-123.43456,18.9,299.5,299.0,0.0,,0.0,0.0,,0.0,49.10342,-123.43456,0.0
316001245,2020-01-01 00:01:06,49.10618,-123.44218,19.0,298.9,299.0,9.753063391694194,0.15004712910298762,0.0,4.876531695847097,0.15004712910298762,0.0,49.10618,-123.44218,0.0
316001247,2020-01-01 00:00:08,49.37935,-123.33084,0.0,43.8,118.0,0.0,,0.0,0.0,,0.0,49.37935,-123.33084,0.0
316001252,2020-01-01 00:00:09,48.68899,-123.40944,0.0,6.3,246.0,0.0,,0.0,0.0,,0.0,48.68899,-123.40944,0.0
316001265,2020-01-01 00:00:14,48.88132,-123.5739,0.0,341.7,105.0,0.0,,0.0,0.0,,0.0,48.88132,-123.5739,0.0
316001266,2020-01-01 00:00:00,49.17709,-123.87693,8.9,69.7,70.0,0.0,,0.0,0.0,,0.0,49.17709,-123.87693,0.0
316001268,2020-01-01 00:00:01,48.8095,-123.34035,20.1,175.1,174.0,0.0,,0.0,0.0,,0.0,48.8095,-123.34035,0.0
316001269,2020-01-01 00:00:04,48.90345,-123.26284,17.9,41.9,43.0,0.0,,0.0,0.0,,0.0,48.90345,-123.26284,0.0
316001476,2020-01-01 00:00:19,48.42358,-123.38545,0.0,143.6,216.0,0.0,,0.0,0.0,,0.0,48.42358,-123.38545,0.0
316001633,2020-01-01 00:00:04,45.40719,-73.59394,0.0,153.8,511.0,0.0,,0.0,0.0,,0.0,45.40719,-73.59394,0.0
316001637,2020-01-01 00:00:10,44.37827,-82.63323,11.8,161.3,164.0,0.0,,0.0,0.0,,0.0,44.37827,-82.63323,0.0
316001649,2020-01-01 00:00:20,49.17684,-122.91643,0.1,1.8,511.0,0.0,,0.0,0.0,,0.0,49.17684,-122.91643,0.0
316001687,2020-01-01 00:00:03,42.91083,-79.24361,2.9,190.3,192.0,0.0,,0.0,0.0,,0.0,42.91083,-79.24361,0.0
316001696,2020-01-01 00:01:10,47.69632,-86.73598,12.3,126.0,125.0,0.0,,0.0,0.0,,0.0,47.69632,-86.73598,0.0
316001698,2020-01-01 00:00:08,42.87967,-79.24825,0.0,193.0,511.0,0.0,,0.0,0.0,,0.0,42.87967,-79.24825,0.0
316001731,2020-01-01 00:00:07,49.15517,-123.0066,0.1,14.8,63.0,0.0,,0.0,0.0,,0.0,49.15517,-123.0066,0.0
316001821,2020-01-01 00:00:06,48.94371,-125.54534,0.0,299.1,511.0,0.0,,0.0,0.0,,0.0,48.94371,-125.54534,0.0
316001821,2020-01-01 00:01:15,48.94371,-125.54533,0.0,300.0,511.0,0.010584470584999249,0.00015339812442027897,0.0,0.0052922352924996245,0.00015339812442027897,0.0,48.94371,-125.54533,0.0
316001836,2020-01-01 00:00:05,41.86778,-82.60088,11.2,101.1,101.0,0.0,,0.0,0.0,,0.0,41.86778,-82.60088,0.0
316001844,2020-01-01 00:01:19,45.40745,-73.5898,0.0,268.6,511.0,0.0,,0.0,0.0,,0.0,45.40745,-73.5898,0.0
316001890,2020-01-01 00:00:12,48.40969,-89.22154,0.0,338.5,87.0,0.0,,0.0,0.0,,0.0,48.40969,-89.22154,0.0
316001940,2020-01-01 00:00:00,41.87613,-82.69073,12.3,96.9,97.0,0.0,,0.0,0.0,,0.0,41.87613,-82.69073,0.0
316002054,2020-01-01 00:00:03,49.1932,-122.92024,0.0,298.0,511.0,0.0,,0.0,0.0,,0.0,49.1932,-122.92024,0.0
316002054,2020-01-01 00:01:04,49.19321,-122.92024,0.0,300.2,511.0,0.018228676504894025,0.0002988307623753119,0.0,0.009114338252447013,0.0002988307623753119,0.0,49.19321,-122.92024,0.0
316002065,2020-01-01 00:00:27,41.49147,-81.69983,0.0,351.3,154.0,0.0,,0.0,0.0,,0.0,41.49147,-81.69983,0.0
316002238,2020-01-01 00:00:07,46.50285,-84.35564,1.5,86.9,511.0,0.0,,0.0,0.0,,0.0,46.50285,-84.35564,0.0
316002280,2020-01-01 00:00:06,45.41085,-83.18859,13.8,137.6,137.0,0.0,,0.0,0.0,,0.0,45.41085,-83.18859,0.0
316002501,2020-01-01 00:00:08,46.6994,-86.47115,8.3,261.0,268.0,0.0,,0.0,0.0,,0.0,46.6994,-86.47115,0.0
316002718,2020-01-01 00:00:36,48.37381,-123.71916,0.0,155.8,511.0,0.0,,0.0,0.0,,0.0,48.37381,-123.71916,0.0
316002873,2020-01-01 00:00:02,43.26709,-79.78761,0.1,256.4,16.0,0.0,,0.0,0.0,,0.0,43.26709,-79.78761,0.0
316002956,2020-01-01 00:00:05,48.55665,-124.41902,0.4,351.6,511.0,0.0,,0.0,0.0,,0.0,48.55665,-124.41902,0.0
316002974,2020-01-01 00:00:07,49.12307,-123.18145,0.0,31.6,511.0,0.0,,0.0,0.0,,0.0,49.12307,-123.18145,0.0
316003289,2020-01-01 00:00:02,49.14434,-123.03291,0.0,340.0,106.0,0.0,,0.0,0.0,,0.0,49.14434,-123.03291,0.0
316003325,2020-01-01 00:00:20,45.62585,-73.49622,0.1,173.2,329.0,0.0,,0.0,0.0,,0.0,45.62585,-73.49622,0.0
316003447,2020-01-01 00:00:08,49.1748,-122.91734,0.1,47.8,511.0,0.0,,0.0,0.0,,0.0,49.1748,-122.91734,0.0
316003455,2020-01-01 00:01:04,48.36991,-123.72592,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,48.36991,-123.72592,0.0
316003515,2020-01-01 00:00:09,49.14108,-123.34183,11.2,160.0,162.0,0.0,,0.0,0.0,,0.0,49.14108,-123.34183,0.0
316003527,2020-01-01 00:00:00,49.12378,-123.1876,0.0,304.9,511.0,0.0,,0.0,0.0,,0.0,49.12378,-123.1876,0.0
316003616,2020-01-01 00:00:06,42.26801,-83.10262,0.0,117.7,511.0,0.0,,0.0,0.0,,0.0,42.26801,-83.10262,0.0
316003659,2020-01-01 00:00:07,48.92894,-123.70428,0.0,307.4,156.0,0.0,,0.0,0.0,,0.0,48.92894,-123.70428,0.0
316003663,2020-01-01 00:00:05,49.31162,-123.10687,0.0,247.0,187.0,0.0,,0.0,0.0,,0.0,49.31162,-123.10687,0.0
316003663,2020-01-01 00:01:15,49.31162,-123.10687,0.0,159.0,185.0,0.0,0.0,-2.0,0.0,0.0,-1.0,49.31162,-123.10687,0.0
316003664,2020-01-01 00:00:08,49.17012,-122.92463,0.0,1.2,225.0,0.0,,0.0,0.0,,0.0,49.17012,-122.92463,0.0
316003666,2020-01-01 00:00:04,49.46712,-123.4742,0.0,41.5,311.0,0.0,,0.0,0.0,,0.0,49.46712,-123.4742,0.0
316003667,2020-01-01 00:00:00,49.31116,-123.10689,0.0,160.4,511.0,0.0,,0.0,0.0,,0.0,49.31116,-123.10689,0.0
316003667,2020-01-01 00:01:11,49.31117,-123.10689,0.1,147.1,511.0,0.01566125726772462,0.00022058108827781157,0.0,0.00783062863386231,0.00022058108827781157,0.0,49.31117,-123.10689,0.0
316003668,2020-01-01 00:00:47,49.14334,-123.03605,0.0,173.8,76.0,0.0,,0.0,0.0,,0.0,49.14334,-123.03605,0.0
316003669,2020-01-01 00:00:06,49.14504,-123.04304,4.9,50.7,62.0,0.0,,0.0,0.0,,0.0,49.14504,-123.04304,0.0
316003678,2020-01-01 00:00:04,49.31863,-123.20946,3.9,94.9,96.0,0.0,,0.0,0.0,,0.0,49.31863,-123.20946,0.0
316003702,2020-01-01 00:00:25,48.75426,-122.50531,0.1,315.2,511.0,0.0,,0.0,0.0,,0.0,48.75426,-122.50531,0.0
316003703,2020-01-01 00:00:06,49.30188,-123.02297,0.0,279.1,259.0,0.0,,0.0,0.0,,0.0,49.30188,-123.02297,0.0
316003982,2020-01-01 00:00:00,49.29808,-123.02923,0.0,31.2,511.0,0.0,,0.0,0.0,,0.0,49.29808,-123.02923,0.0
316004106,2020-01-01 00:00:07,48.83609,-125.13925,0.0,266.6,1.0,0.0,,0.0,0.0,,0.0,48.83609,-125.13925,0.0
316004370,2020-01-01 00:00:05,46.33567,-84.185,9.0,324.0,323.0,0.0,,0.0,0.0,,0.0,46.33567,-84.185,0.0
316004370,2020-01-01 00:01:08,46.33779,-84.18728,9.0,329.0,329.0,4.660520639194615,0.0739765180824542,6.0,2.3302603195973073,0.0739765180824542,3.0,46.33779,-84.18728,0.0
316004658,2020-01-01 00:00:08,48.78743,-123.34542,7.7,186.1,511.0,0.0,,0.0,0.0,,0.0,48.78743,-123.34542,0.0
316004940,2020-01-01 00:00:07,46.43237,-84.25392,6.7,324.0,322.0,0.0,,0.0,0.0,,0.0,46.43237,-84.25392,0.0
316004950,2020-01-01 00:00:00,47.69232,-87.15374,14.1,121.7,120.0,0.0,,0.0,0.0,,0.0,47.69232,-87.15374,0.0
316005175,2020-01-01 00:00:00,48.41456,-123.38655,0.0,296.2,511.0,0.0,,0.0,0.0,,0.0,48.41456,-123.38655,0.0
316005239,2020-01-01 00:00:02,45.55777,-73.52484,0.0,203.0,24.0,0.0,,0.0,0.0,,0.0,45.55777,-73.52484,0.0
316005416,2020-01-01 00:00:06,49.15525,-123.0062,0.0,325.6,511.0,0.0,,0.0,0.0,,0.0,49.15525,-123.0062,0.0
316005417,2020-01-01 00:00:04,49.15531,-123.00629,0.0,309.5,60.0,0.0,,0.0,0.0,,0.0,49.15531,-123.00629,0.0
316005494,2020-01-01 00:00:12,49.20511,-123.05453,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,49.20511,-123.05453,0.0
316005605,2020-01-01 00:00:05,47.57393,-122.35876,0.0,300.6,93.0,0.0,,0.0,0.0,,0.0,47.57393,-122.35876,0.0
316005607,2020-01-01 00:00:03,48.92565,-123.71398,0.1,8.4,511.0,0.0,,0.0,0.0,,0.0,48.92565,-123.71398,0.0
316005607,2020-01-01 00:01:15,48.92569,-123.71397,0.0,37.1,511.0,0.06260279209593905,0.000869483223554709,0.0,0.031301396047969526,0.000869483223554709,0.0,48.92569,-123.71397,0.0
316005613,2020-01-01 00:00:02,49.29047,-123.06036,0.0,69.8,511.0,0.0,,0.0,0.0,,0.0,49.29047,-123.06036,0.0
316005613,2020-01-01 00:01:12,49.29044,-123.06034,0.0,172.5,511.0,0.05196501421069544,0.0007423573458670776,0.0,0.02598250710534772,0.0007423573458670776,0.0,49.29044,-123.06034,0.0
316005623,2020-01-01 00:00:14,49.19962,-122.91114,0.0,306.1,511.0,0.0,,0.0,0.0,,0.0,49.19962,-122.91114,0.0
316005624,2020-01-01 00:00:08,49.29057,-123.06057,0.0,46.4,511.0,0.0,,0.0,0.0,,0.0,49.29057,-123.06057,0.0
316005625,2020-01-01 00:00:12,49.29037,-123.06075,0.0,258.5,511.0,0.0,,0.0,0.0,,0.0,49.29037,-123.06075,0.0
316005649,2020-01-01 00:00:56,49.29019,-123.06055,0.0,313.1,511.0,0.0,,0.0,0.0,,0.0,49.29019,-123.06055,0.0
316005667,2020-01-01 00:00:06,49.12453,-123.19043,0.0,188.0,511.0,0.0,,0.0,0.0,,0.0,49.12453,-123.19043,0.0
316005667,2020-01-01 00:01:07,49.12455,-123.19056,0.0,297.3,511.0,0.15930676080650502,0.0026115862427295907,0.0,0.07965338040325251,0.0026115862427295907,0.0,49.12455,-123.19056,0.0
316005672,2020-01-01 00:00:58,49.08553,-123.11158,0.0,307.6,511.0,0.0,,0.0,0.0,,0.0,49.08553,-123.11158,0.0
316005717,2020-01-01 00:00:13,49.17033,-122.92405,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,49.17033,-122.92405,0.0
316005721,2020-01-01 00:00:11,49.29849,-123.04807,10.5,293.3,511.0,0.0,,0.0,0.0,,0.0,49.29849,-123.04807,0.0
316005724,2020-01-01 00:00:05,48.41477,-123.38579,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,48.41477,-123.38579,0.0
316005725,2020-01-01 00:00:09,49.29869,-123.05222,11.7,287.2,511.0,0.0,,0.0,0.0,,0.0,49.29869,-123.05222,0.0
316005728,2020-01-01 00:00:06,49.30769,-123.09371,8.7,90.1,511.0,0.0,,0.0,0.0,,0.0,49.30769,-123.09371,0.0
316005832,2020-01-01 00:00:40,49.12361,-123.18772,0.0,326.7,511.0,0.0,,0.0,0.0,,0.0,49.12361,-123.18772,0.0
316005846,2020-01-01 00:00:03,49.20047,-123.08924,0.0,37.9,511.0,0.0,,0.0,0.0,,0.0,49.20047,-123.08924,0.0
316005846,2020-01-01 00:01:13,49.20047,-123.08925,0.1,9.1,511.0,0.010379480809420314,0.00014827829727743306,0.0,0.005189740404710157,0.00014827829727743306,0.0,49.20047,-123.08925,0.0
316005925,2020-01-01 00:00:29,48.42532,-123.30113,0.0,46.2,511.0,0.0,,0.0,0.0,,0.0,48.42532,-123.30113,0.0
316006101,2020-01-01 00:00:11,49.29062,-122.97369,0.0,304.3,511.0,0.0,,0.0,0.0,,0.0,49.29062,-122.97369,0.0
316006154,2020-01-01 00:00:07,49.20316,-123.04641,0.0,300.2,511.0,0.0,,0.0,0.0,,0.0,49.20316,-123.04641,0.0
316006155,2020-01-01 00:00:07,49.30211,-123.02303,0.0,213.0,344.0,0.0,,0.0,0.0,,0.0,49.30211,-123.02303,0.0
316006356,2020-01-01 00:00:00,48.41476,-123.38603,0.1,271.4,511.0,0.0,,0.0,0.0,,0.0,48.41476,-123.38603,0.0
316006563,2020-01-01 00:00:04,43.74719,-81.72347,0.0,165.4,511.0,0.0,,0.0,0.0,,0.0,43.74719,-81.72347,0.0
316006922,2020-01-01 00:00:00,48.65208,-123.44971,0.0,221.4,77.0,0.0,,0.0,0.0,,0.0,48.65208,-123.44971,0.0
316007542,2020-01-01 00:00:06,48.9476,-125.55094,0.0,338.3,511.0,0.0,,0.0,0.0,,0.0,48.9476,-125.55094,0.0
316007566,2020-01-01 00:00:00,49.1928,-122.92066,0.0,280.1,511.0,0.0,,0.0,0.0,,0.0,49.1928,-122.92066,0.0
316007990,2020-01-01 00:00:02,49.31271,-123.10689,0.0,292.9,358.0,0.0,,0.0,0.0,,0.0,49.31271,-123.10689,0.0
316007990,2020-01-01 00:01:12,49.31272,-123.10689,0.0,292.9,358.0,0.0158849895144064,0.00022692842163437717,0.0,0.0079424947572032,0.00022692842163437717,0.0,49.31272,-123.10689,0.0
316008255,2020-01-01 00:00:08,45.5575,-73.52502,0.0,158.1,214.0,0.0,,0.0,0.0,,0.0,45.5575,-73.52502,0.0
316009090,2020-01-01 00:00:02,46.7785,-92.03817,0.1,203.0,308.0,0.0,,0.0,0.0,,0.0,46.7785,-92.03817,0.0
316009165,2020-01-01 00:00:01,49.20309,-123.06428,0.0,321.5,511.0,0.0,,0.0,0.0,,0.0,49.20309,-123.06428,0.0
316009219,2020-01-01 00:00:10,49.29113,-122.97373,0.0,32.0,141.0,0.0,,0.0,0.0,,0.0,49.29113,-122.97373,0.0
316009457,2020-01-01 00:00:05,43.23997,-79.26489,0.2,159.2,265.0,0.0,,0.0,0.0,,0.0,43.23997,-79.26489,0.0
316009547,2020-01-01 00:00:07,48.95677,-123.67333,9.0,42.9,46.0,0.0,,0.0,0.0,,0.0,48.95677,-123.67333,0.0
316009842,2020-01-01 00:00:02,49.20333,-123.06408,0.0,302.8,511.0,0.0,,0.0,0.0,,0.0,49.20333,-123.06408,0.0
316009843,2020-01-01 00:00:00,49.30918,-123.10092,0.2,172.4,511.0,0.0,,0.0,0.0,,0.0,49.30918,-123.10092,0.0
316009843,2020-01-01 00:01:01,49.309,-123.10169,1.8,280.4,511.0,0.9721666840618368,0.01593715875511208,0.0,0.4860833420309184,0.01593715875511208,0.0,49.309,-123.10169,0.0
316011407,2020-01-01 00:00:06,49.16685,-123.63098,18.6,122.9,126.0,0.0,,0.0,0.0,,0.0,49.16685,-123.63098,0.0
316011409,2020-01-01 00:00:07,48.68966,-123.40997,0.0,7.9,233.0,0.0,,0.0,0.0,,0.0,48.68966,-123.40997,0.0
316011441,2020-01-01 00:00:00,49.29844,-123.02939,0.0,27.2,511.0,0.0,,0.0,0.0,,0.0,49.29844,-123.02939,0.0
316011504,2020-01-01 00:00:07,49.19533,-122.90733,0.0,304.1,158.0,0.0,,0.0,0.0,,0.0,49.19533,-122.90733,0.0
316011649,2020-01-01 00:00:10,49.28786,-123.10691,6.6,242.4,244.0,0.0,,0.0,0.0,,0.0,49.28786,-123.10691,0.0
316011746,2020-01-01 00:00:05,49.19946,-122.94121,0.0,294.4,511.0,0.0,,0.0,0.0,,0.0,49.19946,-122.94121,0.0
316011905,2020-01-01 00:00:01,43.29544,-87.50001,12.0,6.6,6.0,0.0,,0.0,0.0,,0.0,43.29544,-87.50001,0.0
316011981,2020-01-01 00:00:27,48.85519,-123.49857,0.0,330.3,177.0,0.0,,0.0,0.0,,0.0,48.85519,-123.49857,0.0
316011982,2020-01-01 00:00:04,49.12293,-123.18653,0.0,303.3,511.0,0.0,,0.0,0.0,,0.0,49.12293,-123.18653,0.0
316012251,2020-01-01 00:00:14,32.72389,-117.18583,0.0,251.0,511.0,0.0,,0.0,0.0,,0.0,32.72389,-117.18583,0.0
316012342,2020-01-01 00:00:03,49.19689,-122.93341,0.7,13.0,204.0,0.0,,0.0,0.0,,0.0,49.19689,-122.93341,0.0
316012342,2020-01-01 00:01:05,49.19689,-122.93405,1.1,121.6,179.0,0.7500554835126113,0.012097669088913085,-25.0,0.37502774175630565,0.012097669088913085,-12.5,49.19689,-122.93405,0.0
316013007,2020-01-01 00:00:04,44.23261,-76.47708,0.0,278.2,101.0,0.0,,0.0,0.0,,0.0,44.23261,-76.47708,0.0
316013007,2020-01-01 00:01:15,44.2326,-76.47708,0.0,253.9,101.0,0.015661257278852612,0.00022058108843454383,0.0,0.007830628639426306,0.00022058108843454383,0.0,44.2326,-76.47708,0.0
316013092,2020-01-01 00:00:07,43.26673,-79.78776,0.0,203.7,18.0,0.0,,0.0,0.0,,0.0,43.26673,-79.78776,0.0
316013198,2020-01-01 00:00:02,49.20584,-123.09036,0.0,286.5,511.0,0.0,,0.0,0.0,,0.0,49.20584,-123.09036,0.0
316013198,2020-01-01 00:01:11,49.20586,-123.09036,0.0,288.6,511.0,0.03223041351894178,0.000467107442303504,0.0,0.01611520675947089,0.000467107442303504,0.0,49.20586,-123.09036,0.0
316013215,2020-01-01 00:00:03,45.0933,-83.05853,11.2,160.7,163.0,0.0,,0.0,0.0,,0.0,45.0933,-83.05853,0.0
316013215,2020-01-01 00:01:12,45.08992,-83.05691,11.2,161.6,163.0,5.750307703767744,0.08333779280822817,0.0,2.875153851883872,0.08333779280822817,0.0,45.08992,-83.05691,0.0
316013357,2020-01-01 00:00:10,45.50303,-73.55232,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,45.50303,-73.55232,0.0
316013431,2020-01-01 00:00:00,48.41467,-123.38619,0.0,303.9,246.0,0.0,,0.0,0.0,,0.0,48.41467,-123.38619,0.0
316013688,2020-01-01 00:00:09,49.29818,-123.02932,0.1,335.3,183.0,0.0,,0.0,0.0,,0.0,49.29818,-123.02932,0.0
316013946,2020-01-01 00:00:20,43.26625,-79.78708,0.0,65.0,18.0,0.0,,0.0,0.0,,0.0,43.26625,-79.78708,0.0
316014014,2020-01-01 00:01:11,49.28626,-123.10046,0.0,90.8,511.0,0.0,,0.0,0.0,,0.0,49.28626,-123.10046,0.0
316014160,2020-01-01 00:00:02,42.26346,-83.10544,0.0,168.4,20.0,0.0,,0.0,0.0,,0.0,42.26346,-83.10544,0.0
316014170,2020-01-01 00:00:04,45.55851,-73.51971,0.0,203.7,215.0,0.0,,0.0,0.0,,0.0,45.55851,-73.51971,0.0
316014214,2020-01-01 00:02:10,48.42977,-123.37313,0.0,306.9,511.0,0.0,,0.0,0.0,,0.0,48.42977,-123.37313,0.0
316014370,2020-01-01 00:01:07,45.49572,-73.54538,0.0,282.5,511.0,0.0,,0.0,0.0,,0.0,45.49572,-73.54538,0.0
316014621,2020-01-01 00:00:07,49.3098,-123.08397,0.0,325.0,33.0,0.0,,0.0,0.0,,0.0,49.3098,-123.08397,0.0
316014646,2020-01-01 00:00:01,49.20544,-122.90085,0.6,308.3,14.0,0.0,,0.0,0.0,,0.0,49.20544,-122.90085,0.0
316014836,2020-01-01 00:00:06,49.19614,-123.1359,0.0,295.0,511.0,0.0,,0.0,0.0,,0.0,49.19614,-123.1359,0.0
316014995,2020-01-01 00:00:00,49.02509,-123.14779,0.0,3.8,209.0,0.0,,0.0,0.0,,0.0,49.02509,-123.14779,0.0
316015121,2020-01-01 00:00:09,44.17162,-76.70428,0.0,219.2,511.0,0.0,,0.0,0.0,,0.0,44.17162,-76.70428,0.0
316015632,2020-01-01 00:00:07,48.95013,-125.55686,0.0,24.0,511.0,0.0,,0.0,0.0,,0.0,48.95013,-125.55686,0.0
316015632,2020-01-01 00:01:08,48.95013,-125.55684,0.0,22.2,511.0,0.023942115240409047,0.0003924936924657221,0.0,0.011971057620204523,0.0003924936924657221,0.0,48.95013,-125.55684,0.0
316015859,2020-01-01 00:00:41,48.85558,-123.49859,0.0,163.8,511.0,0.0,,0.0,0.0,,0.0,48.85558,-123.49859,0.0
316017162,2020-01-01 00:00:00,48.85404,-123.49796,0.0,132.6,220.0,0.0,,0.0,0.0,,0.0,48.85404,-123.49796,0.0
316017162,2020-01-01 00:01:04,48.85404,-123.49796,0.0,270.4,218.0,0.0,0.0,-2.0,0.0,0.0,-1.0,48.85404,-123.49796,0.0
316018399,2020-01-01 00:00:04,45.55821,-73.5244,0.0,212.5,212.0,0.0,,0.0,0.0,,0.0,45.55821,-73.5244,0.0
316018605,2020-01-01 00:00:03,49.21633,-122.79769,3.7,276.8,511.0,0.0,,0.0,0.0,,0.0,49.21633,-122.79769,0.0
316018616,2020-01-01 00:00:06,42.90708,-79.24378,0.0,225.6,9.0,0.0,,0.0,0.0,,0.0,42.90708,-79.24378,0.0
